domain,condition,model_seed,arm,evaluation_version,horizon,first_failures,failure_probability,survival_probability,failure_upper_bound,survival_lower_bound,family_size
toy,c31_rotation_2d,,UNIFORM_8,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_8,v1-unchanged-finite-nonstochastic,256,1,0.001953125,0.998046875,0.023879245256461512,0.9761207547435384,875
toy,c31_rotation_2d,,UNIFORM_8,v1-unchanged-finite-nonstochastic,512,15,0.029296875,0.970703125,0.06928849959485359,0.9307115004051464,875
toy,c31_rotation_2d,,UNIFORM_8,v1-unchanged-finite-nonstochastic,1024,92,0.1796875,0.8203125,0.25225213325322027,0.7477478667467797,875
toy,c31_rotation_2d,,UNIFORM_8,v1-unchanged-finite-nonstochastic,2048,244,0.4765625,0.5234375,0.5624953022760035,0.43750469772399647,875
toy,c31_rotation_2d,,UNIFORM_9,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_9,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_9,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_9,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_9,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_9,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_9,v1-unchanged-finite-nonstochastic,2048,11,0.021484375,0.978515625,0.05783272045128703,0.9421672795487129,875
toy,c31_rotation_2d,,UNIFORM_10,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_10,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_10,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_10,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_10,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_10,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_10,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_11,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_11,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_11,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_11,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_11,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_11,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_11,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_12,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_12,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_12,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_12,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_12,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_12,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_12,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_13,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_13,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_13,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_13,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_13,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_13,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_13,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_14,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_14,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_14,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_14,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_14,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_14,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_14,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_15,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_15,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_15,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_15,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_15,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_15,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_15,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_16,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_16,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_16,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_16,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_16,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_16,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,UNIFORM_16,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,STOCHASTIC_4,v2-stochastic-seedkey,32,509,0.994140625,0.005859375,0.999860585255993,0.00013941474400702702,875
toy,c31_rotation_2d,,STOCHASTIC_4,v2-stochastic-seedkey,64,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,STOCHASTIC_4,v2-stochastic-seedkey,128,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,STOCHASTIC_4,v2-stochastic-seedkey,256,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,STOCHASTIC_4,v2-stochastic-seedkey,512,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,STOCHASTIC_4,v2-stochastic-seedkey,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,STOCHASTIC_4,v2-stochastic-seedkey,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,32,385,0.751953125,0.248046875,0.8209800613669314,0.17901993863306864,875
toy,c31_rotation_2d,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,64,481,0.939453125,0.060546875,0.9722910391533525,0.027708960846647535,875
toy,c31_rotation_2d,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,128,507,0.990234375,0.009765625,0.9992275287237724,0.0007724712762275932,875
toy,c31_rotation_2d,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,256,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,512,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,32,499,0.974609375,0.025390625,0.9933021150057626,0.006697884994237402,875
toy,c31_rotation_2d,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,64,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,128,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,256,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,512,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,MIXED_4_8,v1-unchanged-finite-nonstochastic,32,382,0.74609375,0.25390625,0.8158041910321991,0.18419580896780086,875
toy,c31_rotation_2d,,MIXED_4_8,v1-unchanged-finite-nonstochastic,64,482,0.94140625,0.05859375,0.9735989537950928,0.02640104620490724,875
toy,c31_rotation_2d,,MIXED_4_8,v1-unchanged-finite-nonstochastic,128,508,0.9921875,0.0078125,0.999607761224616,0.00039223877538396845,875
toy,c31_rotation_2d,,MIXED_4_8,v1-unchanged-finite-nonstochastic,256,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,MIXED_4_8,v1-unchanged-finite-nonstochastic,512,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,MIXED_4_8,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,MIXED_4_8,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_rotation_2d,,MIXED_6_8,v1-unchanged-finite-nonstochastic,32,1,0.001953125,0.998046875,0.023879245256461512,0.9761207547435384,875
toy,c31_rotation_2d,,MIXED_6_8,v1-unchanged-finite-nonstochastic,64,21,0.041015625,0.958984375,0.0855994699182974,0.9144005300817026,875
toy,c31_rotation_2d,,MIXED_6_8,v1-unchanged-finite-nonstochastic,128,96,0.1875,0.8125,0.26097456406191655,0.7390254359380835,875
toy,c31_rotation_2d,,MIXED_6_8,v1-unchanged-finite-nonstochastic,256,226,0.44140625,0.55859375,0.5275618414585369,0.4724381585414631,875
toy,c31_rotation_2d,,MIXED_6_8,v1-unchanged-finite-nonstochastic,512,395,0.771484375,0.228515625,0.838101296350926,0.161898703649074,875
toy,c31_rotation_2d,,MIXED_6_8,v1-unchanged-finite-nonstochastic,1024,491,0.958984375,0.041015625,0.9847493938083381,0.015250606191661853,875
toy,c31_rotation_2d,,MIXED_6_8,v1-unchanged-finite-nonstochastic,2048,511,0.998046875,0.001953125,0.9999998883896746,1.1161032542617022e-07,875
toy,c31_rotation_2d,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_rotation_2d,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,256,1,0.001953125,0.998046875,0.023879245256461512,0.9761207547435384,875
toy,c31_rotation_2d,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,512,18,0.03515625,0.96484375,0.07755030958171315,0.9224496904182868,875
toy,c31_rotation_2d,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,1024,105,0.205078125,0.794921875,0.2804471139871236,0.7195528860128764,875
toy,c31_rotation_2d,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,2048,253,0.494140625,0.505859375,0.579805479637338,0.420194520362662,875
toy,s4_rotated,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_2,v1b-row-local-numerical-failure,32,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_2,v1b-row-local-numerical-failure,64,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_2,v1b-row-local-numerical-failure,128,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_2,v1b-row-local-numerical-failure,256,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_2,v1b-row-local-numerical-failure,512,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_2,v1b-row-local-numerical-failure,1024,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_2,v1b-row-local-numerical-failure,2048,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_3,v1-unchanged-finite-nonstochastic,32,449,0.876953125,0.123046875,0.9261053042323201,0.07389469576767993,875
toy,s4_rotated,,UNIFORM_3,v1-unchanged-finite-nonstochastic,64,506,0.98828125,0.01171875,0.998737188370706,0.0012628116292939806,875
toy,s4_rotated,,UNIFORM_3,v1-unchanged-finite-nonstochastic,128,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_3,v1-unchanged-finite-nonstochastic,256,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_3,v1-unchanged-finite-nonstochastic,512,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_3,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_3,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_4,v1-unchanged-finite-nonstochastic,32,150,0.29296875,0.70703125,0.3751675868975463,0.6248324131024536,875
toy,s4_rotated,,UNIFORM_4,v1-unchanged-finite-nonstochastic,64,322,0.62890625,0.37109375,0.7090195802079643,0.2909804197920357,875
toy,s4_rotated,,UNIFORM_4,v1-unchanged-finite-nonstochastic,128,448,0.875,0.125,0.9245650963779645,0.07543490362203553,875
toy,s4_rotated,,UNIFORM_4,v1-unchanged-finite-nonstochastic,256,505,0.986328125,0.013671875,0.9981533798640521,0.0018466201359479406,875
toy,s4_rotated,,UNIFORM_4,v1-unchanged-finite-nonstochastic,512,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_4,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_4,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,s4_rotated,,UNIFORM_5,v1-unchanged-finite-nonstochastic,32,2,0.00390625,0.99609375,0.02811376031176999,0.97188623968823,875
toy,s4_rotated,,UNIFORM_5,v1-unchanged-finite-nonstochastic,64,9,0.017578125,0.982421875,0.05184784654134189,0.9481521534586581,875
toy,s4_rotated,,UNIFORM_5,v1-unchanged-finite-nonstochastic,128,66,0.12890625,0.87109375,0.19434379293711085,0.8056562070628892,875
toy,s4_rotated,,UNIFORM_5,v1-unchanged-finite-nonstochastic,256,219,0.427734375,0.572265625,0.5138626800220976,0.48613731997790244,875
toy,s4_rotated,,UNIFORM_5,v1-unchanged-finite-nonstochastic,512,391,0.763671875,0.236328125,0.8312777137260984,0.16872228627390162,875
toy,s4_rotated,,UNIFORM_5,v1-unchanged-finite-nonstochastic,1024,495,0.966796875,0.033203125,0.9892369511666314,0.01076304883336865,875
toy,s4_rotated,,UNIFORM_5,v1-unchanged-finite-nonstochastic,2048,511,0.998046875,0.001953125,0.9999998883896746,1.1161032542617022e-07,875
toy,s4_rotated,,UNIFORM_6,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_6,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_6,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_6,v1-unchanged-finite-nonstochastic,256,11,0.021484375,0.978515625,0.05783272045128703,0.9421672795487129,875
toy,s4_rotated,,UNIFORM_6,v1-unchanged-finite-nonstochastic,512,66,0.12890625,0.87109375,0.19434379293711085,0.8056562070628892,875
toy,s4_rotated,,UNIFORM_6,v1-unchanged-finite-nonstochastic,1024,199,0.388671875,0.611328125,0.4743623524695655,0.5256376475304345,875
toy,s4_rotated,,UNIFORM_6,v1-unchanged-finite-nonstochastic,2048,389,0.759765625,0.240234375,0.8278533275551266,0.17214667244487336,875
toy,s4_rotated,,UNIFORM_7,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_7,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_7,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_7,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_7,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_7,v1-unchanged-finite-nonstochastic,1024,10,0.01953125,0.98046875,0.05486619596173944,0.9451338040382605,875
toy,s4_rotated,,UNIFORM_7,v1-unchanged-finite-nonstochastic,2048,67,0.130859375,0.869140625,0.19661597105735454,0.8033840289426455,875
toy,s4_rotated,,UNIFORM_8,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_8,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_8,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_8,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_8,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_8,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_8,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_9,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_9,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_9,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_9,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_9,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_9,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_9,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_10,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_10,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_10,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_10,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_10,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_10,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,s4_rotated,,UNIFORM_10,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
