model_seed,arm,group_position,metric,N,active_N,before_first_failure_N,at_or_after_first_failure_N,valid_N,mean,median,minimum,maximum
1,MIXED_5_6_BUDGET,128,gold_margin,32,32,31,1,32,45.720566011965275,45.649115800857544,-13.888732433319092,71.18669891357422
1,MIXED_5_6_BUDGET,128,top_two_margin,32,32,31,1,32,46.58861178904772,45.649115800857544,13.888732433319092,71.18669891357422
1,MIXED_5_6_BUDGET,512,state_norm,32,32,0,32,32,2335.9060851333384,2341.459747746346,2069.871801282073,2801.983355605852
1,MIXED_5_6_BUDGET,512,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
1,MIXED_5_6_BUDGET,512,native_state_norm,32,32,0,32,32,1627.1127387938873,1613.740773614409,1339.502953566095,1973.6318814535218
1,MIXED_5_6_BUDGET,512,fp64_shadow_state_norm,32,32,0,32,32,1627.1124528376595,1613.7403893636847,1339.5027612206845,1973.631588400697
1,MIXED_5_6_BUDGET,512,state_scale_minimum,32,32,0,32,32,56.297656297683716,54.79375648498535,42.85084533691406,78.64998626708984
1,MIXED_5_6_BUDGET,512,state_scale_maximum,32,32,0,32,32,355.0556106567383,344.11888122558594,264.51593017578125,528.055908203125
1,MIXED_5_6_BUDGET,512,residual_scale_minimum,32,32,0,32,0,,,,
1,MIXED_5_6_BUDGET,512,residual_scale_maximum,32,32,0,32,0,,,,
1,MIXED_5_6_BUDGET,512,self_writeback_mse,32,32,0,32,32,3.5021672598524285,3.3005678191427474,2.2491335574620592,5.880898164520054
1,MIXED_5_6_BUDGET,512,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
1,MIXED_5_6_BUDGET,512,native_state_error_l2,32,32,0,32,32,1694.1574743283866,1691.1187438628972,1476.5880443357826,1983.9073117708501
1,MIXED_5_6_BUDGET,512,native_state_error_mse,32,32,0,32,32,938.6747870641733,930.9616907170753,709.737061417764,1281.2136138339326
1,MIXED_5_6_BUDGET,512,fp64_shadow_error_l2,32,32,0,32,32,1694.1574730283146,1691.1187479469718,1476.5880691423185,1983.9073950458173
1,MIXED_5_6_BUDGET,512,fp64_shadow_error_mse,32,32,0,32,32,938.674785949592,930.9616951536484,709.7370852647917,1281.2137213924093
1,MIXED_5_6_BUDGET,512,gold_margin,32,32,0,32,32,2.1830166708678003,13.174779057502747,-89.37730598449707,65.21518135070801
1,MIXED_5_6_BUDGET,512,top_two_margin,32,32,0,32,32,29.570290749892596,26.955750703811646,0.8496447801589966,66.64926719665527
1,MIXED_5_6_BUDGET,2048,state_norm,32,32,0,32,32,9076.478815115615,8850.345559638208,7477.610689407433,12432.650092863072
1,MIXED_5_6_BUDGET,2048,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
1,MIXED_5_6_BUDGET,2048,native_state_norm,32,32,0,32,32,1941.1075858648487,1933.71174845705,1741.5400842854497,2137.347331607376
1,MIXED_5_6_BUDGET,2048,fp64_shadow_state_norm,32,32,0,32,32,1941.106230208115,1933.7104555604988,1741.5391471108196,2137.346093201596
1,MIXED_5_6_BUDGET,2048,state_scale_minimum,32,32,0,32,32,96.36103796958925,97.65373992919922,79.2532730102539,97.65998840332031
1,MIXED_5_6_BUDGET,2048,state_scale_maximum,32,32,0,32,32,1225.791799545288,1042.9237060546875,800.7218017578125,3137.337158203125
1,MIXED_5_6_BUDGET,2048,residual_scale_minimum,32,32,0,32,0,,,,
1,MIXED_5_6_BUDGET,2048,residual_scale_maximum,32,32,0,32,0,,,,
1,MIXED_5_6_BUDGET,2048,self_writeback_mse,32,32,0,32,32,45.15229549934878,44.08531153788579,17.020018052198942,109.99584523420353
1,MIXED_5_6_BUDGET,2048,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
1,MIXED_5_6_BUDGET,2048,native_state_error_l2,32,32,0,32,32,8873.714993754795,8611.994645706944,7353.5219302821715,12293.979966874615
1,MIXED_5_6_BUDGET,2048,native_state_error_mse,32,32,0,32,32,26042.89499964018,24143.03311979249,17602.306243209907,49199.85137562316
1,MIXED_5_6_BUDGET,2048,fp64_shadow_error_l2,32,32,0,32,32,8873.714943696292,8611.994536278307,7353.521792203654,12293.979888363312
1,MIXED_5_6_BUDGET,2048,fp64_shadow_error_mse,32,32,0,32,32,26042.89471685896,24143.032502141697,17602.305582166027,49199.85074722709
1,MIXED_5_6_BUDGET,2048,gold_margin,32,32,0,32,32,-26.270762277767066,-26.01830267906189,-101.57379913330078,50.89788818359375
1,MIXED_5_6_BUDGET,2048,top_two_margin,32,32,0,32,32,32.269566761213355,26.970645666122437,2.2300801277160645,71.40468978881836
2,NATIVE_FP32,128,state_norm,32,32,31,1,32,855.7802355077582,860.5538146743049,750.6518707473991,975.3168715404609
2,NATIVE_FP32,128,residual_norm,32,32,31,1,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,128,native_state_norm,32,32,31,1,32,855.7802355077582,860.5538146743049,750.6518707473991,975.3168715404609
2,NATIVE_FP32,128,fp64_shadow_state_norm,32,32,31,1,32,855.7802148556087,860.553784736673,750.6518588258331,975.3168853045476
2,NATIVE_FP32,128,state_scale_minimum,32,32,31,1,0,,,,
2,NATIVE_FP32,128,state_scale_maximum,32,32,31,1,0,,,,
2,NATIVE_FP32,128,residual_scale_minimum,32,32,31,1,0,,,,
2,NATIVE_FP32,128,residual_scale_maximum,32,32,31,1,0,,,,
2,NATIVE_FP32,128,self_writeback_mse,32,32,31,1,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,128,projection_leakage_mse,32,32,31,1,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,128,native_state_error_l2,32,32,31,1,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,128,native_state_error_mse,32,32,31,1,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,128,fp64_shadow_error_l2,32,32,31,1,32,0.00041843400712273857,0.00041607957217402124,0.0003666486257699077,0.0005243035779074469
2,NATIVE_FP32,128,fp64_shadow_error_mse,32,32,31,1,32,5.72927679822415e-11,5.6357682054400663e-11,4.3760161060859964e-11,8.948380267140309e-11
2,NATIVE_FP32,128,gold_margin,32,32,31,1,32,71.88216976821421,70.98145294189453,29.705708503723145,113.19094467163086
2,NATIVE_FP32,128,top_two_margin,32,32,31,1,32,71.88216976821421,70.98145294189453,29.705708503723145,113.19094467163086
2,NATIVE_FP32,512,state_norm,32,32,0,32,32,1243.2248368446171,1232.2718761670512,1097.1339126503997,1489.630059559754
2,NATIVE_FP32,512,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,512,native_state_norm,32,32,0,32,32,1243.2248368446171,1232.2718761670512,1097.1339126503997,1489.630059559754
2,NATIVE_FP32,512,fp64_shadow_state_norm,32,32,0,32,32,1243.2246945350298,1232.27174097541,1097.1337353220197,1489.6298336783566
2,NATIVE_FP32,512,state_scale_minimum,32,32,0,32,0,,,,
2,NATIVE_FP32,512,state_scale_maximum,32,32,0,32,0,,,,
2,NATIVE_FP32,512,residual_scale_minimum,32,32,0,32,0,,,,
2,NATIVE_FP32,512,residual_scale_maximum,32,32,0,32,0,,,,
2,NATIVE_FP32,512,self_writeback_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,512,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,512,native_state_error_l2,32,32,0,32,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,512,native_state_error_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,512,fp64_shadow_error_l2,32,32,0,32,32,0.0011167824071811941,0.001095167129915382,0.0009707003056967918,0.0013475109046353225
2,NATIVE_FP32,512,fp64_shadow_error_mse,32,32,0,32,32,4.084609760467704e-10,3.9043675563052433e-10,3.067249620702621e-10,5.910760540726254e-10
2,NATIVE_FP32,512,gold_margin,32,32,0,32,32,1.7348432084545498,-2.373638689517975,-49.194021224975586,63.341434478759766
2,NATIVE_FP32,512,top_two_margin,32,32,0,32,32,19.881769285537302,13.50671124458313,0.10605871677398682,63.341434478759766
2,NATIVE_FP32,2048,state_norm,32,32,0,32,32,1950.3668615449662,1934.9910473091245,1772.360840361448,2344.1531587379886
2,NATIVE_FP32,2048,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,2048,native_state_norm,32,32,0,32,32,1950.3668615449662,1934.9910473091245,1772.360840361448,2344.1531587379886
2,NATIVE_FP32,2048,fp64_shadow_state_norm,32,32,0,32,32,1950.3660873396723,1934.9901094131628,1772.3605631192052,2344.1516445042853
2,NATIVE_FP32,2048,state_scale_minimum,32,32,0,32,0,,,,
2,NATIVE_FP32,2048,state_scale_maximum,32,32,0,32,0,,,,
2,NATIVE_FP32,2048,residual_scale_minimum,32,32,0,32,0,,,,
2,NATIVE_FP32,2048,residual_scale_maximum,32,32,0,32,0,,,,
2,NATIVE_FP32,2048,self_writeback_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,2048,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,2048,native_state_error_l2,32,32,0,32,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,2048,native_state_error_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
2,NATIVE_FP32,2048,fp64_shadow_error_l2,32,32,0,32,32,0.0034232715843320557,0.0033161009799734043,0.0030441246388153444,0.0044224400497607525
2,NATIVE_FP32,2048,fp64_shadow_error_mse,32,32,0,32,32,3.841967787841449e-09,3.5795984839064586e-09,3.016502218959196e-09,6.366528643791629e-09
2,NATIVE_FP32,2048,gold_margin,32,32,0,32,32,-38.97615950275212,-36.45923089981079,-93.51079177856445,9.721864223480225
2,NATIVE_FP32,2048,top_two_margin,32,32,0,32,32,22.463383911177516,20.128943920135498,0.35403549671173096,71.19569396972656
2,UNIFORM_8,128,state_norm,32,32,31,1,32,858.8012871973519,864.3961615063477,751.8726398308796,977.8795112138772
2,UNIFORM_8,128,residual_norm,32,32,31,1,32,0.0,0.0,0.0,0.0
2,UNIFORM_8,128,native_state_norm,32,32,31,1,32,855.7802355077582,860.5538146743049,750.6518707473991,975.3168715404609
2,UNIFORM_8,128,fp64_shadow_state_norm,32,32,31,1,32,855.7802148556087,860.553784736673,750.6518588258331,975.3168853045476
2,UNIFORM_8,128,state_scale_minimum,32,32,31,1,32,35.471830904483795,36.1744499206543,20.127824783325195,50.97697067260742
2,UNIFORM_8,128,state_scale_maximum,32,32,31,1,32,148.18910884857178,151.1474838256836,95.46332550048828,212.43711853027344
2,UNIFORM_8,128,residual_scale_minimum,32,32,31,1,0,,,,
2,UNIFORM_8,128,residual_scale_maximum,32,32,31,1,0,,,,
2,UNIFORM_8,128,self_writeback_mse,32,32,31,1,32,0.018676558520226937,0.01795260191991742,0.0067045483977289525,0.0372993374576259
2,UNIFORM_8,128,projection_leakage_mse,32,32,31,1,32,0.0,0.0,0.0,0.0
2,UNIFORM_8,128,native_state_error_l2,32,32,31,1,32,70.17983965527387,69.8468531289945,59.80777096247007,81.28890543306561
2,UNIFORM_8,128,native_state_error_mse,32,32,31,1,32,1.6138614951106343,1.5880863396443292,1.1643780818682545,2.1510046049823845
2,UNIFORM_8,128,fp64_shadow_error_l2,32,32,31,1,32,70.17983862531922,69.84685561917402,59.80775469369312,81.28891265690375
2,UNIFORM_8,128,fp64_shadow_error_mse,32,32,31,1,32,1.6138614530941482,1.588086451841004,1.164377448405264,2.1510049872857175
2,UNIFORM_8,128,gold_margin,32,32,31,1,32,72.05410619080067,70.92936706542969,30.278023719787598,115.17827224731445
2,UNIFORM_8,128,top_two_margin,32,32,31,1,32,72.05410619080067,70.92936706542969,30.278023719787598,115.17827224731445
2,UNIFORM_8,512,state_norm,32,32,0,32,32,1257.4964102459085,1252.0192497098487,1127.573616534632,1500.5972038657387
2,UNIFORM_8,512,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
2,UNIFORM_8,512,native_state_norm,32,32,0,32,32,1243.2248368446171,1232.2718761670512,1097.1339126503997,1489.630059559754
2,UNIFORM_8,512,fp64_shadow_state_norm,32,32,0,32,32,1243.2246945350298,1232.27174097541,1097.1337353220197,1489.6298336783566
2,UNIFORM_8,512,state_scale_minimum,32,32,0,32,32,36.59083044528961,36.23113250732422,21.70635986328125,54.27471923828125
2,UNIFORM_8,512,state_scale_maximum,32,32,0,32,32,204.66069507598877,196.62752532958984,145.51358032226562,284.4373779296875
2,UNIFORM_8,512,residual_scale_minimum,32,32,0,32,0,,,,
2,UNIFORM_8,512,residual_scale_maximum,32,32,0,32,0,,,,
2,UNIFORM_8,512,self_writeback_mse,32,32,0,32,32,0.033118828333378605,0.028948338609584602,0.013596718867111933,0.06830734040163637
2,UNIFORM_8,512,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
2,UNIFORM_8,512,native_state_error_l2,32,32,0,32,32,194.22024645521822,194.30877094499797,171.59392801780373,219.13732375293225
2,UNIFORM_8,512,native_state_error_mse,32,32,0,32,32,12.319661139780298,12.290353569419668,9.584790407740627,15.631890189322085
2,UNIFORM_8,512,fp64_shadow_error_l2,32,32,0,32,32,194.22025277818054,194.30876931240562,171.59392015992665,219.13734906278737
2,UNIFORM_8,512,fp64_shadow_error_mse,32,32,0,32,32,12.319661916639967,12.290353365065975,9.584789529899505,15.631893800216767
2,UNIFORM_8,512,gold_margin,32,32,0,32,32,2.7728096302598715,-0.40146851539611816,-50.199228286743164,69.27470970153809
2,UNIFORM_8,512,top_two_margin,32,32,0,32,32,20.184235646389425,12.8272804915905,0.2684345245361328,69.27470970153809
2,UNIFORM_8,2048,state_norm,32,32,0,32,32,2035.4815317118964,2018.5236942234587,1858.8413499205421,2401.677952298206
2,UNIFORM_8,2048,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
2,UNIFORM_8,2048,native_state_norm,32,32,0,32,32,1950.3668615449662,1934.9910473091245,1772.360840361448,2344.1531587379886
2,UNIFORM_8,2048,fp64_shadow_state_norm,32,32,0,32,32,1950.3660873396723,1934.9901094131628,1772.3605631192052,2344.1516445042853
2,UNIFORM_8,2048,state_scale_minimum,32,32,0,32,32,38.09435033798218,37.21417427062988,24.894535064697266,54.65217208862305
2,UNIFORM_8,2048,state_scale_maximum,32,32,0,32,32,344.30406570434565,337.3561706542969,236.4171142578125,529.8134765625
2,UNIFORM_8,2048,residual_scale_minimum,32,32,0,32,0,,,,
2,UNIFORM_8,2048,residual_scale_maximum,32,32,0,32,0,,,,
2,UNIFORM_8,2048,self_writeback_mse,32,32,0,32,32,0.09826819017712984,0.09339170741688108,0.024962429676338046,0.1933741306914447
2,UNIFORM_8,2048,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
2,UNIFORM_8,2048,native_state_error_l2,32,32,0,32,32,569.3931886415767,567.4361053188063,505.2450566820894,617.8125464839123
2,UNIFORM_8,2048,native_state_error_mse,32,32,0,32,32,105.77089019299132,104.81243928309482,83.0965388351848,124.24880943780482
2,UNIFORM_8,2048,fp64_shadow_error_l2,32,32,0,32,32,569.3931943824182,567.43622865412,505.24505398610154,617.8126501334643
2,UNIFORM_8,2048,fp64_shadow_error_mse,32,32,0,32,32,105.77089208255939,104.81248483966597,83.09653794837848,124.24885112790832
2,UNIFORM_8,2048,gold_margin,32,32,0,32,32,-39.631917126476765,-33.38145327568054,-99.68370056152344,19.18187564611435
2,UNIFORM_8,2048,top_two_margin,32,32,0,32,32,21.719565182924267,18.819551169872284,0.6769840717315674,74.29064559936523
2,UNIFORM_5,128,state_norm,32,32,30,2,32,985.1165278923651,993.1333195219206,860.1196680255387,1071.0927507134174
2,UNIFORM_5,128,residual_norm,32,32,30,2,32,0.0,0.0,0.0,0.0
2,UNIFORM_5,128,native_state_norm,32,32,30,2,32,855.7802355077582,860.5538146743049,750.6518707473991,975.3168715404609
2,UNIFORM_5,128,fp64_shadow_state_norm,32,32,30,2,32,855.7802148556087,860.553784736673,750.6518588258331,975.3168853045476
2,UNIFORM_5,128,state_scale_minimum,32,32,30,2,32,37.1002978682518,37.71126174926758,20.413637161254883,48.24505615234375
2,UNIFORM_5,128,state_scale_maximum,32,32,30,2,32,158.07214903831482,165.01216888427734,101.36740112304688,222.2256317138672
2,UNIFORM_5,128,residual_scale_minimum,32,32,30,2,0,,,,
2,UNIFORM_5,128,residual_scale_maximum,32,32,30,2,0,,,,
2,UNIFORM_5,128,self_writeback_mse,32,32,30,2,32,1.130217385713311,1.1665487095158973,0.4796779904828499,2.4584109771498524
2,UNIFORM_5,128,projection_leakage_mse,32,32,30,2,32,0.0,0.0,0.0,0.0
2,UNIFORM_5,128,native_state_error_l2,32,32,30,2,32,514.6004107602162,511.89735650541684,435.05835299248713,597.5897457711482
2,UNIFORM_5,128,native_state_error_mse,32,32,30,2,32,86.66216244400076,85.30316870593573,61.613206545747246,116.2478854983156
2,UNIFORM_5,128,fp64_shadow_error_l2,32,32,30,2,32,514.6004090675817,511.89733834501715,435.0583496547937,597.5897357862127
2,UNIFORM_5,128,fp64_shadow_error_mse,32,32,30,2,32,86.66216181787335,85.30316264801871,61.61320560037523,116.2478816136183
2,UNIFORM_5,128,gold_margin,32,32,30,2,32,70.86963874101639,72.64514446258545,37.87499952316284,120.82023239135742
2,UNIFORM_5,128,top_two_margin,32,32,30,2,32,70.86963874101639,72.64514446258545,37.87499952316284,120.82023239135742
2,UNIFORM_5,512,state_norm,32,32,0,32,32,2045.7403112957986,2044.7222820243358,1795.1183919887749,2343.922864023463
2,UNIFORM_5,512,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
2,UNIFORM_5,512,native_state_norm,32,32,0,32,32,1243.2248368446171,1232.2718761670512,1097.1339126503997,1489.630059559754
2,UNIFORM_5,512,fp64_shadow_state_norm,32,32,0,32,32,1243.2246945350298,1232.27174097541,1097.1337353220197,1489.6298336783566
2,UNIFORM_5,512,state_scale_minimum,32,32,0,32,32,36.391164779663086,36.79878807067871,17.87200164794922,55.8699951171875
2,UNIFORM_5,512,state_scale_maximum,32,32,0,32,32,270.9471321105957,260.2632141113281,206.38868713378906,372.848388671875
2,UNIFORM_5,512,residual_scale_minimum,32,32,0,32,0,,,,
2,UNIFORM_5,512,residual_scale_maximum,32,32,0,32,0,,,,
2,UNIFORM_5,512,self_writeback_mse,32,32,0,32,32,3.349781193981098,2.8049028886122436,1.3128720491194945,6.9881625903009885
2,UNIFORM_5,512,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
2,UNIFORM_5,512,native_state_error_l2,32,32,0,32,32,1646.9811664049816,1648.474410727658,1383.0977976056156,1963.5263886491502
2,UNIFORM_5,512,native_state_error_mse,32,32,0,32,32,886.4838432383277,884.5924354146753,622.708176348146,1255.0247001697833
2,UNIFORM_5,512,fp64_shadow_error_l2,32,32,0,32,32,1646.9811665675397,1648.4744417529691,1383.0977795786443,1963.5264255012428
2,UNIFORM_5,512,fp64_shadow_error_mse,32,32,0,32,32,886.4838433003541,884.5924687188567,622.7081601156824,1255.0247472791953
2,UNIFORM_5,512,gold_margin,32,32,0,32,32,3.4898586384952055,0.006914496421813965,-49.34329581260681,71.00502109527588
2,UNIFORM_5,512,top_two_margin,32,32,0,32,32,18.927112858742476,15.071549415588379,0.24097537994384766,71.00502109527588
2,UNIFORM_5,2048,state_norm,32,32,0,32,32,12890.333726864523,12398.3909641409,10319.380547657274,17563.422842981916
2,UNIFORM_5,2048,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
2,UNIFORM_5,2048,native_state_norm,32,32,0,32,32,1950.3668615449662,1934.9910473091245,1772.360840361448,2344.1531587379886
2,UNIFORM_5,2048,fp64_shadow_state_norm,32,32,0,32,32,1950.3660873396723,1934.9901094131628,1772.3605631192052,2344.1516445042853
2,UNIFORM_5,2048,state_scale_minimum,32,32,0,32,32,42.065061211586,41.46145439147949,30.158191680908203,60.296207427978516
2,UNIFORM_5,2048,state_scale_maximum,32,32,0,32,32,2105.7788124084473,1910.4934692382812,1275.262939453125,3531.3310546875
2,UNIFORM_5,2048,residual_scale_minimum,32,32,0,32,0,,,,
2,UNIFORM_5,2048,residual_scale_maximum,32,32,0,32,0,,,,
2,UNIFORM_5,2048,self_writeback_mse,32,32,0,32,32,125.84080093154411,122.26616287425009,36.926176138934814,269.3926369350215
2,UNIFORM_5,2048,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
2,UNIFORM_5,2048,native_state_error_l2,32,32,0,32,32,12725.933220747793,12227.712374408764,10126.96007766987,17501.77158752468
2,UNIFORM_5,2048,native_state_error_mse,32,32,0,32,32,53686.9303926311,48672.475043527666,33383.893364166455,99710.94033264524
2,UNIFORM_5,2048,fp64_shadow_error_l2,32,32,0,32,32,12725.933223747963,12227.712421946666,10126.960128823268,17501.771547377808
2,UNIFORM_5,2048,fp64_shadow_error_mse,32,32,0,32,32,53686.93039296058,48672.475420867224,33383.893701424546,99710.93987519643
2,UNIFORM_5,2048,gold_margin,32,32,0,32,32,-32.71728803217411,-27.72235131263733,-97.49117279052734,49.188690185546875
2,UNIFORM_5,2048,top_two_margin,32,32,0,32,32,21.365463836118582,18.285399436950684,0.885809600353241,66.38209915161133
2,LOWRANK_4_8_R2,128,state_norm,32,32,31,1,32,1338.1206321820632,1340.9816158264016,1188.027667520449,1519.542747725091
2,LOWRANK_4_8_R2,128,residual_norm,32,32,31,1,32,72.31926278699096,72.46717459387509,59.721520824512744,96.57543005448946
2,LOWRANK_4_8_R2,128,native_state_norm,32,32,31,1,32,855.7802355077582,860.5538146743049,750.6518707473991,975.3168715404609
2,LOWRANK_4_8_R2,128,fp64_shadow_state_norm,32,32,31,1,32,855.7802148556087,860.553784736673,750.6518588258331,975.3168853045476
2,LOWRANK_4_8_R2,128,state_scale_minimum,32,32,31,1,32,36.623584508895874,35.64870262145996,19.423442840576172,54.64223098754883
2,LOWRANK_4_8_R2,128,state_scale_maximum,32,32,31,1,32,200.13371324539182,198.47296142578125,129.7509765625,298.2471008300781
2,LOWRANK_4_8_R2,128,residual_scale_minimum,32,32,31,1,32,1.3472621287146467,1.3668000102043152,9.63238999247551e-05,3.707393169403076
2,LOWRANK_4_8_R2,128,residual_scale_maximum,32,32,31,1,32,17.186050653457638,15.521022319793701,11.639019966125488,26.019926071166992
2,LOWRANK_4_8_R2,128,self_writeback_mse,32,32,31,1,32,5.099787560979224,4.470729811315807,2.6568144804297913,12.438872984810793
2,LOWRANK_4_8_R2,128,projection_leakage_mse,32,32,31,1,32,5.099741202110808,4.470672910108467,2.6567776141270163,12.43880525645418
2,LOWRANK_4_8_R2,128,native_state_error_l2,32,32,31,1,32,1027.5070702979524,1012.598114620152,880.1613329444772,1233.2297006021472
2,LOWRANK_4_8_R2,128,native_state_error_mse,32,32,31,1,32,346.0433020313101,333.7748462002353,252.1757721388668,495.0701479320512
2,LOWRANK_4_8_R2,128,fp64_shadow_error_l2,32,32,31,1,32,1027.5070718988438,1012.5981228437979,880.1613306490124,1233.229694818416
2,LOWRANK_4_8_R2,128,fp64_shadow_error_mse,32,32,31,1,32,346.043302889386,333.7748516196481,252.1757708235156,495.0701432883865
2,LOWRANK_4_8_R2,128,gold_margin,32,32,31,1,32,70.70144495368004,67.7993335723877,37.65249729156494,102.98723983764648
2,LOWRANK_4_8_R2,128,top_two_margin,32,32,31,1,32,70.70144495368004,67.7993335723877,37.65249729156494,102.98723983764648
2,LOWRANK_4_8_R2,512,state_norm,32,32,0,32,32,8994.283422396487,8866.267142437071,6915.684881716471,11414.028563281026
2,LOWRANK_4_8_R2,512,residual_norm,32,32,0,32,32,393.1528570030401,378.3619071252085,255.4257382344879,652.5999819968732
2,LOWRANK_4_8_R2,512,native_state_norm,32,32,0,32,32,1243.2248368446171,1232.2718761670512,1097.1339126503997,1489.630059559754
2,LOWRANK_4_8_R2,512,fp64_shadow_state_norm,32,32,0,32,32,1243.2246945350298,1232.27174097541,1097.1337353220197,1489.6298336783566
2,LOWRANK_4_8_R2,512,state_scale_minimum,32,32,0,32,32,44.62296348810196,43.48539161682129,26.48585319519043,62.34109115600586
2,LOWRANK_4_8_R2,512,state_scale_maximum,32,32,0,32,32,1329.982353210449,1229.5689697265625,744.013916015625,2245.919677734375
2,LOWRANK_4_8_R2,512,residual_scale_minimum,32,32,0,32,32,2.5767246496398,2.751665711402893,0.08926425129175186,4.07956600189209
2,LOWRANK_4_8_R2,512,residual_scale_maximum,32,32,0,32,32,116.74170780181885,110.91881561279297,73.96441650390625,249.90513610839844
2,LOWRANK_4_8_R2,512,self_writeback_mse,32,32,0,32,32,180.95658140997213,172.24980674719777,86.76565974373311,309.5941241031272
2,LOWRANK_4_8_R2,512,projection_leakage_mse,32,32,0,32,32,180.95513770016927,172.2487004950546,86.76500013404363,309.5926733282925
2,LOWRANK_4_8_R2,512,native_state_error_l2,32,32,0,32,32,8860.137203803906,8721.388429211484,6790.27578862942,11342.437681456824
2,LOWRANK_4_8_R2,512,native_state_error_mse,32,32,0,32,32,26169.592665928576,24760.46101824598,15009.064220588185,41878.545754469946
2,LOWRANK_4_8_R2,512,fp64_shadow_error_l2,32,32,0,32,32,8860.137207077774,8721.388441225557,6790.275787325058,11342.437690110002
2,LOWRANK_4_8_R2,512,fp64_shadow_error_mse,32,32,0,32,32,26169.592689868245,24760.461086762072,15009.064214821923,41878.54581836847
2,LOWRANK_4_8_R2,512,gold_margin,32,32,0,32,32,-3.5160304373130202,-6.076960802078247,-90.84231948852539,83.27790069580078
2,LOWRANK_4_8_R2,512,top_two_margin,32,32,0,32,32,22.382188891060654,14.410722494125366,0.07036828994750977,83.27790069580078
2,LOWRANK_4_8_R2,2048,state_norm,32,32,0,32,32,1401735858202598.2,36501937.616103455,13212240.821941543,4.485518051129944e+16
2,LOWRANK_4_8_R2,2048,residual_norm,32,32,0,32,32,115548343692920.6,1728290.1554550792,601173.8141255836,3697519103697084.5
2,LOWRANK_4_8_R2,2048,native_state_norm,32,32,0,32,32,1950.3668615449662,1934.9910473091245,1772.360840361448,2344.1531587379886
2,LOWRANK_4_8_R2,2048,fp64_shadow_state_norm,32,32,0,32,32,1950.3660873396723,1934.9901094131628,1772.3605631192052,2344.1516445042853
2,LOWRANK_4_8_R2,2048,state_scale_minimum,32,32,0,32,32,179.81155467033386,157.17608642578125,72.9894027709961,463.17462158203125
2,LOWRANK_4_8_R2,2048,state_scale_maximum,32,32,0,32,32,586894911827456.0,6914419.5,1882811.5,1.878051544838963e+16
2,LOWRANK_4_8_R2,2048,residual_scale_minimum,32,32,0,32,32,8.78295998647809,8.092471599578857,0.7264894247055054,26.86363983154297
2,LOWRANK_4_8_R2,2048,residual_scale_maximum,32,32,0,32,32,36359315139934.64,698528.21875,170417.484375,1163487178915840.0
2,LOWRANK_4_8_R2,2048,self_writeback_mse,32,32,0,32,32,6.127067685525966e+24,2254110334.6858664,373129209.7956044,1.960661659261961e+26
2,LOWRANK_4_8_R2,2048,projection_leakage_mse,32,32,0,32,32,6.124387451112081e+24,2254083759.0909233,373126486.3014009,1.9598039842495554e+26
2,LOWRANK_4_8_R2,2048,native_state_error_l2,32,32,0,32,32,1401735858202598.2,36501955.83096199,13212224.88518315,4.485518051129942e+16
2,LOWRANK_4_8_R2,2048,native_state_error_mse,32,32,0,32,32,2.0466992378738373e+28,436529853746.3849,56823856255.42086,6.549437560876484e+29
2,LOWRANK_4_8_R2,2048,fp64_shadow_error_l2,32,32,0,32,32,1401735858202598.2,36501955.83101485,13212224.885249004,4.485518051129942e+16
2,LOWRANK_4_8_R2,2048,fp64_shadow_error_mse,32,32,0,32,32,2.0466992378738373e+28,436529853747.6881,56823856255.987335,6.549437560876484e+29
