phase,model_seed,arm,n_sequences,source_family_size,joint_family_size,source_failure_upper_bound,source_json_sha256,horizon,first_failures,failure_probability,survival_probability,failure_upper_bound,survival_lower_bound
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_4,512,546,630,0.017996927961500465,a6e5ed66efa593a5c276cf3f17a2021fb5b19c064201df87c3511365f0c5c2ae,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_4,512,546,630,0.030895099052133404,a6e5ed66efa593a5c276cf3f17a2021fb5b19c064201df87c3511365f0c5c2ae,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_4,512,546,630,0.16004503261969105,a6e5ed66efa593a5c276cf3f17a2021fb5b19c064201df87c3511365f0c5c2ae,128,52,0.1015625,0.8984375,0.16065912469288815,0.8393408753071119
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_4,512,546,630,0.6135224160811487,a6e5ed66efa593a5c276cf3f17a2021fb5b19c064201df87c3511365f0c5c2ae,256,272,0.53125,0.46875,0.6142843772842471,0.3857156227157529
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_4,512,546,630,0.9702100111681704,a6e5ed66efa593a5c276cf3f17a2021fb5b19c064201df87c3511365f0c5c2ae,512,480,0.9375,0.0625,0.9704447873071517,0.02955521269284833
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_4,512,546,630,1.0,a6e5ed66efa593a5c276cf3f17a2021fb5b19c064201df87c3511365f0c5c2ae,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_4,512,546,630,1.0,a6e5ed66efa593a5c276cf3f17a2021fb5b19c064201df87c3511365f0c5c2ae,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_8,512,546,630,0.017996927961500465,5461fdcde3de881d021039ca2b4c9bdb6a03b29988a99bb9296fab942801c056,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_8,512,546,630,0.030895099052133404,5461fdcde3de881d021039ca2b4c9bdb6a03b29988a99bb9296fab942801c056,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_8,512,546,630,0.16237401896463163,5461fdcde3de881d021039ca2b4c9bdb6a03b29988a99bb9296fab942801c056,128,53,0.103515625,0.896484375,0.16299125338698642,0.8370087466130136
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_8,512,546,630,0.628650577973819,5461fdcde3de881d021039ca2b4c9bdb6a03b29988a99bb9296fab942801c056,256,280,0.546875,0.453125,0.6294052530440428,0.3705947469559572
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_8,512,546,630,0.9675010601315701,5461fdcde3de881d021039ca2b4c9bdb6a03b29988a99bb9296fab942801c056,512,478,0.93359375,0.06640625,0.9677473560704694,0.032252643929530644
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_8,512,546,630,1.0,5461fdcde3de881d021039ca2b4c9bdb6a03b29988a99bb9296fab942801c056,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_8,512,546,630,1.0,5461fdcde3de881d021039ca2b4c9bdb6a03b29988a99bb9296fab942801c056,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_FP32,512,546,630,0.017996927961500465,7f7e69ee11503bb594031127c8a713dd251f2a8acadba8f87a73a03a0a94ecd4,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_FP32,512,546,630,0.030895099052133404,7f7e69ee11503bb594031127c8a713dd251f2a8acadba8f87a73a03a0a94ecd4,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_FP32,512,546,630,0.16237401896463163,7f7e69ee11503bb594031127c8a713dd251f2a8acadba8f87a73a03a0a94ecd4,128,53,0.103515625,0.896484375,0.16299125338698642,0.8370087466130136
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_FP32,512,546,630,0.628650577973819,7f7e69ee11503bb594031127c8a713dd251f2a8acadba8f87a73a03a0a94ecd4,256,280,0.546875,0.453125,0.6294052530440428,0.3705947469559572
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_FP32,512,546,630,0.9675010601315701,7f7e69ee11503bb594031127c8a713dd251f2a8acadba8f87a73a03a0a94ecd4,512,478,0.93359375,0.06640625,0.9677473560704694,0.032252643929530644
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_FP32,512,546,630,1.0,7f7e69ee11503bb594031127c8a713dd251f2a8acadba8f87a73a03a0a94ecd4,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_FP32,512,546,630,1.0,7f7e69ee11503bb594031127c8a713dd251f2a8acadba8f87a73a03a0a94ecd4,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R1,512,546,630,0.017996927961500465,cfac91215152db73250a532de61b5cb86ffa2d82e6df33879715bf2ac1cf7ea1,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R1,512,546,630,0.056477770992436074,cfac91215152db73250a532de61b5cb86ffa2d82e6df33879715bf2ac1cf7ea1,64,11,0.021484375,0.978515625,0.0568909007021991,0.9431090992978008
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R1,512,546,630,0.3829084884288542,cfac91215152db73250a532de61b5cb86ffa2d82e6df33879715bf2ac1cf7ea1,128,155,0.302734375,0.697265625,0.3836897500906402,0.6163102499093598
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R1,512,546,630,0.8946830344179194,cfac91215152db73250a532de61b5cb86ffa2d82e6df33879715bf2ac1cf7ea1,256,430,0.83984375,0.16015625,0.8951375606487665,0.10486243935123352
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R1,512,546,630,0.9999734221772335,cfac91215152db73250a532de61b5cb86ffa2d82e6df33879715bf2ac1cf7ea1,512,510,0.99609375,0.00390625,0.999975265135946,2.4734864053965744e-05
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R1,512,546,630,1.0,cfac91215152db73250a532de61b5cb86ffa2d82e6df33879715bf2ac1cf7ea1,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R1,512,546,630,1.0,cfac91215152db73250a532de61b5cb86ffa2d82e6df33879715bf2ac1cf7ea1,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R2,512,546,630,0.017996927961500465,ea20454f599f9c2a50a0e2794c9e1862c84462e88d97af26c178a5222a38e781,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R2,512,546,630,0.03447739512203626,ea20454f599f9c2a50a0e2794c9e1862c84462e88d97af26c178a5222a38e781,64,4,0.0078125,0.9921875,0.034819749521552985,0.965180250478447
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R2,512,546,630,0.18766500965137356,ea20454f599f9c2a50a0e2794c9e1862c84462e88d97af26c178a5222a38e781,128,64,0.125,0.875,0.1883138173368274,0.8116861826631726
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R2,512,546,630,0.7858732491324469,ea20454f599f9c2a50a0e2794c9e1862c84462e88d97af26c178a5222a38e781,256,366,0.71484375,0.28515625,0.7864993081489595,0.21350069185104048
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R2,512,546,630,0.9991452561001598,ea20454f599f9c2a50a0e2794c9e1862c84462e88d97af26c178a5222a38e781,512,507,0.990234375,0.009765625,0.9991711713787021,0.0008288286212978502
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R2,512,546,630,1.0,ea20454f599f9c2a50a0e2794c9e1862c84462e88d97af26c178a5222a38e781,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R2,512,546,630,1.0,ea20454f599f9c2a50a0e2794c9e1862c84462e88d97af26c178a5222a38e781,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R4,512,546,630,0.017996927961500465,619fef9cadbdc677a4c7c3649af7852e6c4a8e5c374fb408c1ab22fdd9f46f56,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R4,512,546,630,0.030895099052133404,619fef9cadbdc677a4c7c3649af7852e6c4a8e5c374fb408c1ab22fdd9f46f56,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R4,512,546,630,0.18310814842446713,619fef9cadbdc677a4c7c3649af7852e6c4a8e5c374fb408c1ab22fdd9f46f56,128,62,0.12109375,0.87890625,0.18375159494154372,0.8162484050584563
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R4,512,546,630,0.726781055924429,619fef9cadbdc677a4c7c3649af7852e6c4a8e5c374fb408c1ab22fdd9f46f56,256,333,0.650390625,0.349609375,0.7274679684865379,0.27253203151346206
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R4,512,546,630,0.9973111165518423,619fef9cadbdc677a4c7c3649af7852e6c4a8e5c374fb408c1ab22fdd9f46f56,512,504,0.984375,0.015625,0.9973669097646404,0.0026330902353596253
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R4,512,546,630,1.0,619fef9cadbdc677a4c7c3649af7852e6c4a8e5c374fb408c1ab22fdd9f46f56,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,LOWRANK_4_8_R4,512,546,630,1.0,619fef9cadbdc677a4c7c3649af7852e6c4a8e5c374fb408c1ab22fdd9f46f56,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8,512,546,630,0.017996927961500465,9b19c756584ffacc6c327a266a4efd3737d927949fd2778fb8d6d157eef7aed2,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8,512,546,630,0.030895099052133404,9b19c756584ffacc6c327a266a4efd3737d927949fd2778fb8d6d157eef7aed2,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8,512,546,630,0.22798696427039322,9b19c756584ffacc6c327a266a4efd3737d927949fd2778fb8d6d157eef7aed2,128,82,0.16015625,0.83984375,0.22867769247890257,0.7713223075210974
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8,512,546,630,0.8667036520470178,9b19c756584ffacc6c327a266a4efd3737d927949fd2778fb8d6d157eef7aed2,256,413,0.806640625,0.193359375,0.8672122260497359,0.1327877739502641
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8,512,546,630,0.9999998211342254,9b19c756584ffacc6c327a266a4efd3737d927949fd2778fb8d6d157eef7aed2,512,511,0.998046875,0.001953125,0.9999998449839399,1.5501606009937774e-07
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8,512,546,630,1.0,9b19c756584ffacc6c327a266a4efd3737d927949fd2778fb8d6d157eef7aed2,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8,512,546,630,1.0,9b19c756584ffacc6c327a266a4efd3737d927949fd2778fb8d6d157eef7aed2,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP2,512,630,630,0.018271353414420138,82486a86c96434c37e831223c0ffaf738dee2a76fb3a9724b512ec6d59cd2010,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP2,512,630,630,0.041556526938979294,82486a86c96434c37e831223c0ffaf738dee2a76fb3a9724b512ec6d59cd2010,64,6,0.01171875,0.98828125,0.041556526938979294,0.9584434730610207
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP2,512,630,630,0.30016633060318204,82486a86c96434c37e831223c0ffaf738dee2a76fb3a9724b512ec6d59cd2010,128,115,0.224609375,0.775390625,0.30016633060318204,0.6998336693968179
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP2,512,630,630,0.9143074068008807,82486a86c96434c37e831223c0ffaf738dee2a76fb3a9724b512ec6d59cd2010,256,442,0.86328125,0.13671875,0.9143074068008807,0.08569259319911926
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP2,512,630,630,0.9998441270505333,82486a86c96434c37e831223c0ffaf738dee2a76fb3a9724b512ec6d59cd2010,512,509,0.994140625,0.005859375,0.9998441270505333,0.0001558729494667288
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP2,512,630,630,1.0,82486a86c96434c37e831223c0ffaf738dee2a76fb3a9724b512ec6d59cd2010,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP2,512,630,630,1.0,82486a86c96434c37e831223c0ffaf738dee2a76fb3a9724b512ec6d59cd2010,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP5,512,630,630,0.018271353414420138,f9d5aa2e6d3ac38ec17941c7c3cbfffa0f77c71d9b81f054b3c018fcf42a615b,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP5,512,630,630,0.031223973144942713,f9d5aa2e6d3ac38ec17941c7c3cbfffa0f77c71d9b81f054b3c018fcf42a615b,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP5,512,630,630,0.19964641732892627,f9d5aa2e6d3ac38ec17941c7c3cbfffa0f77c71d9b81f054b3c018fcf42a615b,128,69,0.134765625,0.865234375,0.19964641732892627,0.8003535826710737
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP5,512,630,630,0.7864993081489595,f9d5aa2e6d3ac38ec17941c7c3cbfffa0f77c71d9b81f054b3c018fcf42a615b,256,366,0.71484375,0.28515625,0.7864993081489595,0.21350069185104048
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP5,512,630,630,0.9986586086854383,f9d5aa2e6d3ac38ec17941c7c3cbfffa0f77c71d9b81f054b3c018fcf42a615b,512,506,0.98828125,0.01171875,0.9986586086854383,0.0013413913145616796
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP5,512,630,630,1.0,f9d5aa2e6d3ac38ec17941c7c3cbfffa0f77c71d9b81f054b3c018fcf42a615b,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_4_8_TOP5,512,630,630,1.0,f9d5aa2e6d3ac38ec17941c7c3cbfffa0f77c71d9b81f054b3c018fcf42a615b,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8,512,546,630,0.017996927961500465,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8,512,546,630,0.030895099052133404,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8,512,546,630,0.1553704525616621,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,128,50,0.09765625,0.90234375,0.15597810871754775,0.8440218912824522
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8,512,546,630,0.6248760753284532,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,256,278,0.54296875,0.45703125,0.6256326421557002,0.37436735784429975
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8,512,546,630,0.966131587814363,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,512,477,0.931640625,0.068359375,0.9663835163968488,0.03361648360315117
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8,512,546,630,1.0,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8,512,546,630,1.0,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP1,512,630,630,0.018271353414420138,d210e7c903c11ca581eec1fa1598553c881e688314b4911ef368251a40a1055c,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP1,512,630,630,0.031223973144942713,d210e7c903c11ca581eec1fa1598553c881e688314b4911ef368251a40a1055c,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP1,512,630,630,0.15127377050912902,d210e7c903c11ca581eec1fa1598553c881e688314b4911ef368251a40a1055c,128,48,0.09375,0.90625,0.15127377050912902,0.848726229490871
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP1,512,630,630,0.6481917135253976,d210e7c903c11ca581eec1fa1598553c881e688314b4911ef368251a40a1055c,256,290,0.56640625,0.43359375,0.6481917135253976,0.3518082864746024
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP1,512,630,630,0.9769903067671656,d210e7c903c11ca581eec1fa1598553c881e688314b4911ef368251a40a1055c,512,485,0.947265625,0.052734375,0.9769903067671656,0.023009693232834416
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP1,512,630,630,1.0,d210e7c903c11ca581eec1fa1598553c881e688314b4911ef368251a40a1055c,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP1,512,630,630,1.0,d210e7c903c11ca581eec1fa1598553c881e688314b4911ef368251a40a1055c,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP4,512,630,630,0.018271353414420138,7aba6198324c190b1fa1a632687cb3dc0e7aa96446b43178e1e14923ce158741,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP4,512,630,630,0.031223973144942713,7aba6198324c190b1fa1a632687cb3dc0e7aa96446b43178e1e14923ce158741,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP4,512,630,630,0.16531797798919223,7aba6198324c190b1fa1a632687cb3dc0e7aa96446b43178e1e14923ce158741,128,54,0.10546875,0.89453125,0.16531797798919223,0.8346820220108078
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP4,512,630,630,0.6425692315195903,7aba6198324c190b1fa1a632687cb3dc0e7aa96446b43178e1e14923ce158741,256,287,0.560546875,0.439453125,0.6425692315195903,0.35743076848040967
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP4,512,630,630,0.9730989821346339,7aba6198324c190b1fa1a632687cb3dc0e7aa96446b43178e1e14923ce158741,512,482,0.94140625,0.05859375,0.9730989821346339,0.02690101786536614
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP4,512,630,630,1.0,7aba6198324c190b1fa1a632687cb3dc0e7aa96446b43178e1e14923ce158741,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,MIXED_6_8_TOP4,512,630,630,1.0,7aba6198324c190b1fa1a632687cb3dc0e7aa96446b43178e1e14923ce158741,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,NATIVE_FP32,512,546,630,0.017996927961500465,2ef49774e1416f6818d6483e5de4a1958740b116b4b31ed5970f6c45ab7dc477,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,NATIVE_FP32,512,546,630,0.030895099052133404,2ef49774e1416f6818d6483e5de4a1958740b116b4b31ed5970f6c45ab7dc477,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,NATIVE_FP32,512,546,630,0.16237401896463163,2ef49774e1416f6818d6483e5de4a1958740b116b4b31ed5970f6c45ab7dc477,128,53,0.103515625,0.896484375,0.16299125338698642,0.8370087466130136
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,NATIVE_FP32,512,546,630,0.628650577973819,2ef49774e1416f6818d6483e5de4a1958740b116b4b31ed5970f6c45ab7dc477,256,280,0.546875,0.453125,0.6294052530440428,0.3705947469559572
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,NATIVE_FP32,512,546,630,0.9675010601315701,2ef49774e1416f6818d6483e5de4a1958740b116b4b31ed5970f6c45ab7dc477,512,478,0.93359375,0.06640625,0.9677473560704694,0.032252643929530644
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,NATIVE_FP32,512,546,630,1.0,2ef49774e1416f6818d6483e5de4a1958740b116b4b31ed5970f6c45ab7dc477,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,NATIVE_FP32,512,546,630,1.0,2ef49774e1416f6818d6483e5de4a1958740b116b4b31ed5970f6c45ab7dc477,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,STOCHASTIC_4,512,546,630,0.09952428998954306,aa837bcd3eaf16bb93dc0860019ef9418741595f3e8f6b46f7f63ca24e1d8d8d,32,27,0.052734375,0.947265625,0.10003906193467235,0.8999609380653276
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,STOCHASTIC_4,512,546,630,0.5868556261162406,aa837bcd3eaf16bb93dc0860019ef9418741595f3e8f6b46f7f63ca24e1d8d8d,64,258,0.50390625,0.49609375,0.5876285443765883,0.4123714556234117
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,STOCHASTIC_4,512,546,630,0.9728760869372484,aa837bcd3eaf16bb93dc0860019ef9418741595f3e8f6b46f7f63ca24e1d8d8d,128,482,0.94140625,0.05859375,0.9730989821346339,0.02690101786536614
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,STOCHASTIC_4,512,546,630,1.0,aa837bcd3eaf16bb93dc0860019ef9418741595f3e8f6b46f7f63ca24e1d8d8d,256,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,STOCHASTIC_4,512,546,630,1.0,aa837bcd3eaf16bb93dc0860019ef9418741595f3e8f6b46f7f63ca24e1d8d8d,512,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,STOCHASTIC_4,512,546,630,1.0,aa837bcd3eaf16bb93dc0860019ef9418741595f3e8f6b46f7f63ca24e1d8d8d,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,STOCHASTIC_4,512,546,630,1.0,aa837bcd3eaf16bb93dc0860019ef9418741595f3e8f6b46f7f63ca24e1d8d8d,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_10,512,546,630,0.017996927961500465,7e098dcf996bde13c378de99bc0ab51122c07c6d6ffd8f0a6a937cc2fc65cbc3,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_10,512,546,630,0.030895099052133404,7e098dcf996bde13c378de99bc0ab51122c07c6d6ffd8f0a6a937cc2fc65cbc3,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_10,512,546,630,0.16004503261969105,7e098dcf996bde13c378de99bc0ab51122c07c6d6ffd8f0a6a937cc2fc65cbc3,128,52,0.1015625,0.8984375,0.16065912469288815,0.8393408753071119
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_10,512,546,630,0.6210965410509374,7e098dcf996bde13c378de99bc0ab51122c07c6d6ffd8f0a6a937cc2fc65cbc3,256,276,0.5390625,0.4609375,0.6218549527610621,0.37814504723893794
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_10,512,546,630,0.9688606708639708,7e098dcf996bde13c378de99bc0ab51122c07c6d6ffd8f0a6a937cc2fc65cbc3,512,479,0.935546875,0.064453125,0.9691012503591678,0.030898749640832168
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_10,512,546,630,1.0,7e098dcf996bde13c378de99bc0ab51122c07c6d6ffd8f0a6a937cc2fc65cbc3,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_10,512,546,630,1.0,7e098dcf996bde13c378de99bc0ab51122c07c6d6ffd8f0a6a937cc2fc65cbc3,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_11,512,546,630,0.017996927961500465,0294cc51bf2c80bb08a6c11225bc55ef083fdc24db2e77282f750def75e1d7cd,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_11,512,546,630,0.030895099052133404,0294cc51bf2c80bb08a6c11225bc55ef083fdc24db2e77282f750def75e1d7cd,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_11,512,546,630,0.16237401896463163,0294cc51bf2c80bb08a6c11225bc55ef083fdc24db2e77282f750def75e1d7cd,128,53,0.103515625,0.896484375,0.16299125338698642,0.8370087466130136
